exposure,method,source_algorithm,target_algorithm,train_cycle,test_cycle,n_train,n_test,test_target_iqr,transport_bias_pred_minus_target,transport_mae,transport_rmse,transport_abs_error_p95,transport_mae_per_target_iqr,within_test_oof_bias_pred_minus_target,within_test_oof_mae,within_test_oof_rmse,within_test_oof_abs_error_p95,within_test_oof_mae_per_target_iqr,transport_penalty_mae,transport_penalty_mae_per_target_iqr,transport_to_within_test_oof_mae_ratio,note
daily_steps,isotonic,acti,adept,2011-2012_G,2013-2014_H,4284,4362,1849.3392494134816,83.35110691530352,768.7785300837182,1094.188943930002,2083.458860403412,0.4157044362344749,-1.0820773349040167,759.5039895302004,1116.3027783851023,2102.8759965487006,0.4106893798804505,9.274540553517795,0.0050150563540244,1.012211312489951,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,acti,oak,2011-2012_G,2013-2014_H,4284,4362,6872.7362500000045,29.60281647963713,1126.396974019848,1512.2833097401292,2944.9192426691734,0.1638935255255645,-0.0547082974112153,1130.6729960244354,1514.4850672510413,2938.939495393992,0.1645156972267682,-4.276022004587276,-0.0006221717012037,0.9962181620861008,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,acti,scrf,2011-2012_G,2013-2014_H,4284,4362,7497.928571428572,-197.1214998573029,1566.8866572954005,2136.9764049563164,4253.973992153676,0.2089759381365863,-0.7659218790818373,1548.6294722270466,2132.1680957336193,4218.658999659863,0.2065409742803122,18.257185068353692,0.0024349638562741,1.0117892532692785,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,acti,scssl,2011-2012_G,2013-2014_H,4284,4362,5772.830357142857,8.891378229150765,1826.7448837123025,2442.446475472813,4927.635468665793,0.3164383449189752,-2.599731145519583,1830.7935603867477,2453.1534573358417,4954.98139591889,0.3171396779608228,-4.0486766744452325,-0.0007013330418476,0.9977885673392964,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,acti,vs,2011-2012_G,2013-2014_H,4284,4362,5573.696428571429,51.805451813766034,1110.6286963366438,1527.123148853022,2977.068597358121,0.1992625021060403,-1.1595430722871598,1109.9679392997828,1532.560092067965,2967.944718839151,0.1991439529447559,0.6607570368610141,0.0001185491612844,1.0005952938039615,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,acti,vsrev,2011-2012_G,2013-2014_H,4284,4362,6282.214285714286,56.54479474524597,1355.4179217244296,1784.8320750493094,3635.500785145711,0.2157548055638027,-2.6940846504858276,1358.1545391969205,1777.3486410230048,3566.6564945780283,0.216190419082863,-2.7366174724909342,-0.0004356135190603,0.997985047066802,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,adept,acti,2011-2012_G,2013-2014_H,4284,4362,5495.6785714285725,-124.5245404962285,2058.6376471080657,2687.061186411127,5291.84592948718,0.3745920763653639,-1.0942036922883818,2066.089803547986,2698.205071875564,5315.561204714442,0.3759480793307962,-7.452156439920145,-0.0013560029654323,0.9963931110704274,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,adept,oak,2011-2012_G,2013-2014_H,4284,4362,6872.7362500000045,-155.73006264278538,2257.5676765998255,3029.3365581615312,6017.488011822291,0.3284816402782551,1.0732207343818114,2271.0877405336455,3040.5097107285897,6045.080303644915,0.3304488427783976,-13.520063933819984,-0.0019672025001424,0.994046877321154,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,adept,scrf,2011-2012_G,2013-2014_H,4284,4362,7497.928571428572,-393.7839455468928,2622.4475043107727,3695.772112608291,7255.98808001739,0.3497562665912568,-0.5403972985559311,2667.4541418184926,3691.2424258641754,7248.702146802556,0.3557588094374532,-45.006637507719915,-0.0060025428461963,0.9831274934394796,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
daily_steps,isotonic,adept,scssl,2011-2012_G,2013-2014_H,4284,4362,5772.830357142857,-173.5117967554215,1797.1524573709207,2446.737153608756,4880.1309194139185,0.311312189374708,-1.7473714397447382,1819.902231767912,2463.692190355556,4906.515816438417,0.3152530248037004,-22.749774396991143,-0.0039408354289923,0.9874994524431726,The source-to-target isotonic crosswalk was fitted only in the train cycle and locked before test-cycle evaluation; comparator is grouped five-fold OOF within the test cycle and is not used to tune the transported model.
